url_length,url_special_characters,url_tag_script,url_tag_iframe,url_attr_src,url_event_onload,url_event_onmouseover,url_cookie,url_number_keywords_param,url_number_domain,html_tag_script,html_tag_iframe,html_tag_meta,html_tag_object,html_tag_embed,html_tag_link,html_tag_svg,html_tag_frame,html_tag_form,html_tag_div,html_tag_style,html_tag_img,html_tag_input,html_tag_textarea,html_attr_action,html_attr_background,html_attr_classid,html_attr_codebase,html_attr_href,html_attr_longdesc,html_attr_profile,html_attr_src,html_attr_usemap,html_attr_http-equiv,html_event_onblur,html_event_onchange,html_event_onclick,html_event_onerror,html_event_onfocus,html_event_onkeydown,html_event_onkeypress,html_event_onkeyup,html_event_onload,html_event_onmousedown,html_event_onmouseout,html_event_onmouseover,html_event_onmouseup,html_event_onsubmit,html_number_keywords_evil,js_file,js_pseudo_protocol,js_dom_location,js_dom_document,js_prop_cookie,js_prop_referrer,js_method_write,js_method_getElementsByTagName,js_method_getElementById,js_method_alert,js_method_eval,js_method_fromCharCode,js_method_confirm,js_min_length,js_min_define_function,js_min_function_calls,js_string_max_length,html_length,label
28,0,0,0,0,0,0,0,0,1,28,0,10,0,0,13,0,0,2,339,0,21,4,0,2,0,0,0,289,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,1,0,0,0,0,0,52,0,0,511,90594,0
182,0,0,0,0,0,0,0,0,1,5,0,6,0,0,6,0,0,0,30,0,0,0,0,0,0,0,0,24,0,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,12,0,1,12,5326,1
21,0,0,0,0,0,0,0,0,1,5,0,2,0,0,51,0,0,1,383,0,121,2,0,1,0,0,0,984,0,0,122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,0,0,0,0,0,0,0,0,0,0,7,0,0,212,154831,0
28,0,0,0,0,0,0,0,1,1,10,0,16,0,0,6,0,0,1,42,0,0,5,0,1,0,0,0,32,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,203,10317,0
56,0,0,0,0,0,0,0,0,1,27,0,8,0,0,8,0,0,2,115,1,7,22,1,2,0,0,0,67,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,1,1,0,0,0,0,0,1,0,0,17660,75966,0
141,1,1,0,1,0,0,0,1,2,11,0,13,0,0,1,0,0,3,8,0,16,26,0,3,0,0,0,45,0,0,24,0,1,2,0,5,0,1,0,0,0,0,0,6,16,0,2,4,1,1,0,9,0,0,1,0,2,0,0,0,0,23,0,0,1365,23645,1
27,0,0,0,0,0,0,0,1,1,6,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,332,0,6,716,1883,0
38,0,0,0,0,0,0,0,0,1,21,0,16,0,0,18,0,0,13,227,0,5,54,0,3,0,0,0,79,0,0,14,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,1,0,0,0,0,0,96,0,0,2478,82697,0
51,0,0,0,0,0,0,0,0,1,69,0,17,0,0,42,0,0,3,44,8,2,6,0,3,0,0,0,62,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,56,0,0,2811,42211,0
33,0,0,0,0,0,0,0,0,1,10,0,3,0,0,1,0,0,0,20,0,1,2,0,0,0,0,0,134,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,0,128,0,3,128,14105,0
68,0,0,0,0,0,0,0,0,1,23,0,6,0,0,4,0,0,3,60,2,39,15,0,3,0,0,0,125,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,1,1,1,0,0,0,0,80,0,1,2613,46977,0
34,0,0,0,0,0,0,0,0,1,15,0,15,0,0,4,0,0,2,113,0,36,2,0,2,0,0,0,128,0,0,44,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,1,0,0,0,0,25,0,0,886,40046,0
128,1,0,0,0,0,0,0,2,2,10,0,1,0,0,1,0,0,1,8,0,5,2,0,1,0,0,0,25,0,0,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,5,11,0,3,1,1,0,0,0,0,0,27,0,0,3484,10345,1
56,0,0,0,0,0,0,0,0,1,15,0,49,0,0,27,0,0,3,444,3,58,4,0,3,0,0,0,190,0,0,61,0,0,0,0,127,0,0,1,0,0,55,0,0,0,0,1,1,1,0,0,7,0,0,0,1,0,0,0,0,0,54,0,0,22257,255473,0
43,0,0,0,0,0,0,0,0,1,129,1,64,0,0,39,0,0,2,562,3,65,8,0,2,0,0,0,516,0,0,76,0,1,0,0,0,40,0,0,0,0,1,0,0,0,0,0,2,1,1,1,3,2,0,0,1,0,0,0,0,0,7,0,0,36042,356185,0
36,0,0,0,0,0,0,0,0,1,25,1,4,0,0,6,0,0,1,38,0,6,4,0,1,0,0,0,92,0,0,11,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,1,1,0,1,0,0,22,0,0,4422,25203,0
40,0,0,0,0,0,0,0,0,1,18,0,18,0,0,16,6,0,3,1792,2,294,20,0,2,0,0,0,234,0,0,24,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,0,0,2,1,0,0,0,0,0,8,0,0,2724,359254,0
44,0,0,0,0,0,0,0,0,1,35,2,26,0,0,16,0,0,3,76,6,10,15,2,3,0,0,0,93,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,0,0,1,2,1,0,0,0,0,50,0,0,2195,59790,0
26,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,0
36,0,0,0,0,0,0,0,0,1,17,0,6,0,0,11,0,0,1,60,1,21,4,0,1,0,0,0,99,0,0,31,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,31,0,0,635,20611,0
110,1,1,0,0,0,0,0,0,2,6,0,6,0,0,2,0,0,2,17,2,13,6,0,2,9,0,0,29,0,1,13,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,1,1,0,4,1,0,0,0,40,0,0,2854,19466,1
69,0,0,0,0,0,0,0,0,1,11,0,17,0,0,8,0,0,0,154,0,20,0,0,0,0,0,0,146,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,1,0,0,0,0,137,0,1,35424,76128,0
18,0,0,0,0,0,0,0,0,1,35,0,11,0,0,6,0,0,2,176,2,78,4,0,2,0,0,0,1470,0,0,99,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,3,0,0,1,2,1,0,0,1,0,123,0,0,1451,241982,0
18,0,0,0,0,0,0,0,0,1,26,1,17,0,0,5,43,0,2,106,0,65,4,0,2,0,0,0,389,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,17,2,0,0,6,1,0,0,1,0,23,0,0,25325,230686,0
109,1,1,0,1,0,0,0,0,2,106,0,7,0,0,6,0,0,1,10,0,14,6,0,2,0,0,0,113,0,0,118,0,3,0,1,13,0,0,0,0,0,0,0,0,0,0,0,99,1,1,1,1,0,0,0,0,0,0,0,0,0,74,0,0,153,62822,1
66,0,0,0,0,0,0,0,0,1,45,0,7,0,0,51,0,0,6,302,4,64,5,0,4,0,0,0,584,0,0,97,0,1,0,2,25,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,76,0,2,722,203164,0
50,0,0,0,0,0,0,0,0,1,35,0,28,0,0,20,0,0,3,223,0,10,16,0,2,0,0,0,181,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,8,0,0,0,1,0,0,0,0,0,20,0,0,15570,77801,0
122,1,1,0,1,0,0,0,0,2,25,1,4,0,0,2,0,0,2,36,0,26,11,0,2,0,0,0,62,0,0,38,1,2,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,8,0,1,1,0,7,0,0,0,0,10,0,0,796,29876,1
87,1,1,0,0,0,0,0,1,1,5,0,4,0,0,1,0,0,1,181,0,94,2,0,1,0,0,0,98,0,0,97,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,10,0,1,101,31112,1
20,0,0,0,0,0,0,0,0,1,19,0,8,0,0,3,0,0,1,261,1,11,27,0,1,0,0,0,271,0,0,15,0,3,0,0,12,0,0,0,0,0,1,0,0,0,0,0,16,1,1,6,8,1,0,0,1,1,0,0,0,0,7,0,0,15566,79112,0
82,1,1,0,0,0,0,0,1,1,5,0,1,0,0,1,0,0,3,0,0,100,10,0,3,0,0,0,66,0,0,102,0,1,0,3,39,0,0,0,0,0,0,0,32,32,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,17,0,1,175,35638,1
69,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,8,1199,1
24,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,34,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6704,0
60,0,0,0,0,0,0,0,1,1,12,0,13,0,0,22,0,0,1,153,9,20,2,0,1,0,0,0,216,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,37,0,0,1318,117164,0
27,0,0,0,0,0,0,0,0,1,32,1,19,0,0,41,0,0,1,156,5,20,2,0,1,0,0,0,170,0,0,40,0,0,0,0,23,0,0,0,0,0,0,0,7,7,0,0,0,1,1,1,1,2,0,0,1,0,0,0,0,0,1,0,0,2791,79009,0
22,0,0,0,0,0,0,0,0,1,18,0,9,0,0,3,5,0,2,183,9,15,3,0,0,0,0,0,45,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,17,4,0,1,1,15,0,0,0,0,43,0,0,7121,64776,0
106,1,1,0,0,0,0,0,0,1,3,0,7,0,0,1,0,0,2,9,0,16,4,0,2,0,0,0,41,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,36,0,1,532,13995,1
87,1,1,0,0,0,0,0,0,1,5,7,3,0,0,2,0,0,2,33,0,61,19,0,2,0,0,0,76,0,0,71,1,1,1,0,1,0,1,0,0,0,0,0,6,6,0,1,2,1,0,1,5,0,0,1,0,0,2,0,0,0,12,0,1,903,34903,1
53,0,0,0,0,0,0,0,0,1,35,0,13,0,0,32,14,0,1,118,1,5,9,1,0,0,0,0,52,0,0,26,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,2,0,2,0,0,0,7,0,0,2254,66705,0
44,0,0,0,0,0,0,0,0,1,17,1,21,0,0,9,0,0,2,73,2,14,7,0,2,0,0,0,64,0,0,21,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,0,0,1,2,0,0,0,0,48,0,0,630,24211,0
150,1,0,0,0,0,0,0,1,1,3,0,2,0,0,1,0,0,1,5,1,3,6,0,1,0,0,0,43,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,13,0,1,1778,20325,1
46,0,0,0,0,0,0,0,0,1,20,1,10,0,0,4,0,0,2,47,0,3,5,0,2,0,0,0,98,0,0,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,1,0,0,0,0,79,0,0,533,28106,0
113,1,1,0,0,0,0,0,1,1,27,0,1,0,0,3,0,0,2,47,2,11,21,0,2,0,0,0,155,0,0,19,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,20,0,0,1,0,17,1,0,0,0,15,0,0,1372,41245,1
123,1,1,0,0,0,0,0,2,1,5,0,0,0,0,3,0,0,3,16,4,6,37,0,3,0,0,0,40,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,0,0,1,1,6,1,0,0,0,9,0,1,4136,17570,1
200,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,7,0,0,0,1,2,0,0,0,0,6389,0,53,6389,6717,0
89,1,1,0,0,0,0,0,0,1,4,0,12,0,0,5,0,0,3,9,0,17,10,0,3,6,0,0,56,0,0,18,1,9,0,0,4,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,20,0,1,532,46823,1
33,0,0,0,0,0,0,0,0,1,3,0,4,0,0,12,0,0,1,44,1,50,2,0,1,0,0,0,515,0,0,52,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2078,3,32,2078,86587,0
78,0,0,0,0,0,0,0,0,1,21,0,5,0,0,14,0,0,3,163,1,25,19,0,3,0,0,0,203,0,0,40,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,1,1,0,0,0,0,288,0,5,9683,75036,0
29,0,0,0,0,0,0,0,0,1,29,2,12,0,0,9,0,0,1,51,2,51,3,0,1,0,0,0,232,0,0,68,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,1,1,0,0,0,0,158,0,0,862,79761,0
29,0,0,0,0,0,0,0,0,1,8,7,14,0,0,65,0,0,6,1032,2,41,32,3,4,0,0,0,248,0,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1,7,0,0,0,0,1,0,0,1,0,108,0,1,2649,359569,0
21,0,0,0,0,0,0,0,0,1,4,1,4,0,0,2,0,0,0,16,0,5,0,0,0,0,0,0,18,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,48,0,0,333,11705,0
132,1,0,0,0,0,0,0,1,1,2,0,2,0,0,3,0,0,2,12,0,1,8,0,2,0,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,2,0,0,1,0,0,0,0,0,0,108,0,2,220,4844,1
94,1,1,0,0,0,0,0,0,1,13,0,3,0,0,2,0,0,1,89,1,13,3,0,1,0,0,0,415,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,1,1,1,0,0,0,11,0,1,445,64928,1
124,1,1,0,0,0,0,1,1,3,5,0,8,0,0,1,0,0,0,1,1,6,0,0,0,1,0,0,14,0,0,6,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,22,0,0,612,8998,1
124,1,1,0,1,0,0,0,1,2,11,0,8,0,0,2,0,0,6,12,1,30,21,0,6,1,0,0,48,0,0,37,0,5,2,1,2,0,3,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,0,1,1,0,0,0,0,1,76,0,1,308,27454,1
40,0,0,0,0,0,0,0,0,1,36,0,3,0,0,35,0,0,1,49,4,7,1,0,1,0,0,0,143,0,0,34,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,1,0,7,0,0,2253,45809,0
49,0,0,0,0,0,0,0,0,1,9,0,12,0,0,2,0,0,1,15,1,16,4,0,1,0,0,0,81,0,0,20,0,5,0,1,3,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,445,16623,0
51,0,0,0,0,0,0,0,0,1,15,0,21,0,0,19,0,0,1,14,1,1,4,0,1,0,0,0,31,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,98,0,0,27519,39863,0
29,0,0,0,0,0,0,0,0,1,7,0,7,0,0,5,0,0,0,45,0,8,0,0,0,0,0,0,49,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,2,0,0,0,0,0,341,0,5,932,25838,0
52,0,0,0,0,0,0,0,0,1,29,0,11,0,0,11,0,0,6,93,1,244,26,1,5,2,0,0,251,0,0,270,0,2,0,0,27,0,0,0,0,0,0,15,0,0,0,1,0,1,1,1,4,0,1,1,1,0,0,0,0,0,2,0,0,768,70185,0
24,0,0,0,0,0,0,0,0,1,12,0,87,0,0,7,0,0,1,335,0,178,11,0,1,0,0,0,643,0,0,185,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,1,0,0,0,0,0,60,0,0,1295,179427,0
110,1,1,0,0,0,0,0,0,1,16,0,6,0,0,3,0,0,6,1,0,366,411,0,5,109,0,0,168,0,0,373,0,3,0,1,54,0,1,0,0,0,0,0,0,0,0,4,0,1,1,1,80,0,0,0,0,0,2,19,0,0,2,0,0,8366,145887,1
47,0,0,0,0,0,0,0,0,1,11,5,5,0,0,23,0,0,1,95,1,8,3,0,1,0,0,0,58,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,341,0,7,1017,28045,0
100,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,1,12,240,1
23,0,0,0,0,0,0,0,0,1,18,1,14,0,0,6,0,0,0,76,0,36,0,0,0,0,0,0,64,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,6,8,0,0,0,1,0,0,0,0,0,37,0,0,15570,466982,0
64,0,0,0,0,0,0,0,0,1,24,0,9,0,0,15,1,0,5,54,0,3,17,0,5,0,0,0,120,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,41,0,1,4546,71468,0
118,1,1,0,0,0,0,1,0,3,13,1,9,0,0,2,0,0,2,0,1,29,7,0,2,4,0,0,39,0,0,35,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,2,1,0,0,0,2,1,0,0,0,22,0,0,374,15257,1
106,1,1,0,0,0,0,1,0,2,9,0,4,0,0,13,0,0,1,40,1,50,1,0,1,0,0,0,19,0,0,54,0,0,0,0,9,0,0,0,0,0,0,0,9,9,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,17,0,0,955,30686,1
119,1,1,0,1,0,0,0,1,2,2,0,1,0,0,1,0,0,1,1,0,5,5,0,1,0,0,0,22,0,0,6,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,307,1,0,307,7056,1
66,1,1,0,0,0,0,0,1,1,3,0,2,0,0,1,0,0,1,2,0,2,4,0,1,0,0,0,10,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,6,6,0,0,3,0,0,0,3,0,1,1,0,0,1,0,0,0,12,0,1,657,5496,1
27,0,0,0,0,0,0,0,0,1,13,1,26,0,0,22,11,0,0,48,5,1,1,0,0,0,0,0,52,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,3,0,0,0,1,0,0,0,0,0,35,0,0,3397,159733,0
86,1,1,0,0,0,0,1,0,2,11,0,10,0,0,2,0,0,2,28,0,25,10,0,2,0,0,0,63,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,1,0,1,2,1,0,1,0,0,1,0,0,0,22,0,0,336,13999,1
49,0,0,0,0,0,0,0,0,1,18,1,37,0,0,20,29,0,1,45,3,1,2,0,1,0,0,0,271,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,8,1,0,0,2,1,0,0,0,0,38,0,0,21276,161666,0
155,1,1,0,0,0,0,0,1,2,14,0,15,0,0,6,0,0,1,21,0,8,7,0,1,0,0,0,30,0,0,13,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,1,0,1,0,43,0,0,1324,29934,1
27,0,0,0,0,0,0,0,0,1,28,0,15,0,0,18,0,0,1,60,2,2,0,0,0,0,0,0,119,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,2,0,0,3,1,0,0,1,0,1,0,0,8097,47457,0
23,0,0,0,0,0,0,0,0,1,13,1,12,0,0,2,0,0,4,130,2,53,6,0,3,0,0,0,219,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,32,0,0,5055,80272,0
111,0,0,0,0,0,0,0,0,1,27,1,36,0,0,19,26,0,1,65,1,5,2,0,1,0,0,0,105,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,8,1,0,0,2,1,0,0,0,0,88,0,0,21423,134443,0
92,1,1,0,0,0,0,0,0,1,4,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,1,0,0,0,0,0,1,0,0,708,5203,1
92,1,1,0,0,0,0,0,0,1,9,0,3,0,0,14,0,0,0,12,0,0,0,0,0,0,0,0,23,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,1253,30226,1
47,0,0,0,0,0,0,0,0,1,19,0,11,0,0,1,0,0,1,56,0,28,3,0,1,0,0,0,112,0,0,34,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,0,1,0,1,0,0,0,5,0,0,525,46251,0
68,0,0,0,0,0,0,0,0,1,6,0,5,0,0,3,0,0,0,98,3,10,0,0,0,0,0,0,99,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,102,0,0,533,19296,0
28,0,0,0,0,0,0,0,0,1,8,0,5,0,0,15,0,0,1,180,0,25,2,0,1,0,0,0,258,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,216,0,0,2237,78353,0
58,0,0,0,0,0,0,0,0,1,46,0,33,0,0,16,15,0,10,360,21,38,82,0,9,0,0,0,797,0,0,45,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,22,10,1,0,1,7,0,0,0,0,21,0,0,36645,236779,0
281,1,1,0,0,0,0,1,0,5,19,1,2,0,0,4,0,0,1,12,2,15,11,0,1,0,0,0,97,0,0,17,1,1,0,1,0,0,1,0,0,0,0,0,8,8,0,0,4,1,1,5,11,1,3,1,1,5,1,13,0,0,12,0,0,2839,42957,1
16,0,0,0,0,0,0,0,0,1,3,0,7,0,0,3,0,0,0,23,0,11,0,0,0,0,0,0,39,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48502,0
284,1,1,0,1,0,0,0,0,3,10,3,11,0,0,2,0,0,1,10,0,10,10,0,1,0,0,0,70,0,0,17,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,27,0,0,499,13159,1
67,0,0,0,0,0,0,0,0,1,30,0,20,0,0,9,0,0,2,61,0,19,10,0,2,0,0,0,98,0,0,31,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,1,1,0,0,0,0,7,0,0,3574,44634,0
93,1,1,0,0,0,0,0,0,1,8,0,12,0,0,2,0,0,4,4,0,26,26,1,4,1,0,0,15,0,0,27,1,4,4,0,1,0,4,0,0,0,0,0,7,7,0,0,0,1,1,1,9,0,0,9,0,0,1,0,0,0,17,0,1,10542,29019,1
27,0,0,0,0,0,0,0,0,1,14,0,8,0,0,86,0,0,0,495,0,25,1,0,0,0,0,0,244,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,291,0,0,5048,96185,0
44,0,0,0,0,0,0,0,0,1,12,0,6,0,0,9,1,0,0,53,0,0,1,0,0,0,0,0,44,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,1,0,0,0,0,0,197,0,0,858,13583,0
45,0,0,0,0,0,0,0,0,1,18,1,21,0,0,25,0,0,1,118,0,30,1,0,1,0,0,0,108,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,1,0,0,0,0,113,0,0,3481,68944,0
43,0,0,0,0,0,0,0,0,1,43,2,6,0,0,15,0,0,1,186,1,18,23,0,1,0,0,0,150,0,0,32,0,3,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,0,0,83,0,1,4156,99435,0
47,0,0,0,0,0,0,0,1,1,8,0,4,0,0,5,0,0,1,20,0,10,3,0,1,0,0,0,52,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,278,0,6,376,8243,0
69,1,1,0,0,0,0,0,1,1,13,10,1,0,0,1,0,0,1,52,1,148,12,0,1,0,0,0,250,0,0,153,0,1,1,0,19,0,1,1,0,0,1,0,11,11,0,1,31,1,1,0,53,0,0,0,1,6,1,6,0,0,2,0,0,5593,140429,1
100,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,1,28,481,1
137,1,1,0,0,0,0,1,0,2,4,0,0,0,0,1,0,0,1,3,0,150,3,0,1,24,0,0,90,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,22,0,1,2243,38671,1
34,0,0,0,0,0,0,0,0,1,11,0,15,0,0,2,0,0,2,31,0,1,11,0,2,0,0,0,68,0,0,6,0,2,1,0,8,0,1,1,0,0,0,0,0,2,0,2,0,1,1,1,3,0,0,1,1,0,0,0,0,0,1,0,0,440,16440,0
